,p_syn,profit,l_cost,u_cost,is_in_opt_sol
10,0.83,0.0955238058763138,0.036860174957429125,0.04791822744465787,1.0
11,0.85,0.14132817074730983,0.014741984714746399,0.02358717554359424,1.0
12,0.86,0.09020272998463297,0.03735186078681533,0.04855741902285993,1.0
13,0.83,0.07409200244275937,0.022537157165819572,0.03605945146531132,1.0
14,0.85,0.1116684347997054,0.061053073680477486,0.07936899578462074,-0.0
15,0.86,0.11538873138012481,0.011719975029716487,0.015235967538631434,1.0
16,0.87,0.12856562216366274,0.004225584611980841,0.008028610762763599,1.0
17,1.03,0.07921585703419969,0.024939592374055696,0.04738522551070582,1.0
18,0.9,0.10455585867359238,0.014774844568015658,0.02807220467922975,1.0
19,0.93,0.07673242132162633,0.028782228693695597,0.054686234518021626,0.0
20,0.86,0.14355764038628677,0.04191026097031919,0.07962949584360647,1.0
21,0.78,0.14088566160378613,0.019877857749869457,0.031804572399791134,1.0
22,0.93,0.14484338395980978,0.03252532829912895,0.042282926788867636,1.0
23,0.83,0.07151405743787528,0.06662830503866873,0.10660528806186996,0.0
24,0.9,0.07532255270967196,0.016386621714405938,0.021302608228727718,1.0
25,0.71,0.13258965033022344,0.015316856036270471,0.029102026468913897,1.0
26,0.9,0.1015787315069108,0.0666612639268574,0.08665964310491461,-0.0
27,0.98,0.1355818221615566,0.07342455088842341,0.11747928142147747,0.0
28,0.74,0.117214560195461,0.02113694592780588,0.027478029706147645,1.0
29,0.88,0.062366088555196986,0.044665903385957696,0.08486521643331961,0.0
30,0.91,0.0696016608454284,0.07116977658088264,0.135222575503677,0.0
31,0.79,0.1246039718815718,0.07409774191764276,0.14078570964352125,0.0
32,0.94,0.08385843979680509,0.029601163305235764,0.05624221027994795,0.0
33,0.84,0.09536573108010185,0.03227151691276348,0.06131588213425062,0.0
34,0.86,0.1148658089743422,0.03974961000361787,0.06359937600578859,0.0
35,0.82,0.06409081209280867,0.05647039605976626,0.09035263369562602,0.0
36,0.87,0.06821779358665772,0.06517472305146635,0.12383197379778606,0.0
37,1.03,0.10322786241703957,0.0536477294304337,0.06974204825956382,-0.0
38,0.79,0.060972766134769305,0.04485985789915619,0.08523373000839676,0.0
39,0.92,0.09026713608874072,0.02682210373722806,0.05096199710073331,-0.0
40,0.88,0.09416983085334223,0.0063096750413095945,0.008202577553702472,1.0
41,0.85,0.0681414066063358,0.057604034652208466,0.10944766583919607,0.0
42,0.86,0.06681891920284279,0.05392171474199409,0.08627474358719055,-0.0
43,0.95,0.12783790695656747,0.039267698289157334,0.051048007775904534,-0.0
44,0.79,0.12085918707102797,0.04164770267522328,0.05414201347779027,-0.0
45,0.81,0.10338948844937364,0.017267573691755054,0.02244784579928157,1.0
46,0.84,0.0999454834415991,0.0561825603722481,0.07303732848392253,-0.0
47,0.86,0.14147326789134704,0.02869466910842858,0.045911470573485734,1.0
48,0.82,0.10139729054267031,0.017023499852082645,0.02213054980770744,1.0
49,0.81,0.07516189587319098,0.048137440910639574,0.06257867318383145,0.0
50,0.85,0.1047943060984936,0.04124024888366381,0.0659843982138621,-0.0
51,0.89,0.10329262357433487,0.05057399779085396,0.08091839646536633,-0.0
52,0.86,0.10900937570417579,0.0680103344585958,0.10881653513375329,0.0
53,0.92,0.09050996054095296,0.060920675836741635,0.07919687858776413,0.0
54,0.86,0.10447337738467946,0.03286013207042639,0.06243425093381012,-0.0
55,0.84,0.06291252593481408,0.01625975192936598,0.02601560308698557,1.0
56,0.77,0.11968196912570665,0.021470507587493082,0.027911659863741004,1.0
57,0.8,0.13908502813712872,0.022731644937458263,0.029551138418695746,1.0
58,0.81,0.12531848097012255,0.03710172549492452,0.05936276079187923,-0.0
59,0.97,0.1347477172672139,0.05034905310064311,0.06545376903083604,-0.0
60,0.73,0.14723122702527003,0.045672921376958504,0.05937479779004606,-0.0
61,0.88,0.1035701958946261,0.04017759013390129,0.07633742125441245,-0.0
62,0.94,0.0972835992024505,0.05030711179691172,0.09558351241413227,-0.0
63,0.89,0.12600911102061155,0.026051195586611915,0.04168191293857906,1.0
64,0.75,0.07911293618829061,0.010389000526500021,0.013505700684450029,1.0
65,0.76,0.08671204589851472,0.061914966240314874,0.11763843585659825,0.0
66,0.9,0.1128893841226948,0.07153529211601527,0.09299587975081984,-0.0
67,0.93,0.06239539941280113,0.010120922439767085,0.01922975263555746,1.0
68,0.77,0.14715636604955906,0.06974552520248345,0.11159284032397351,-0.0
69,0.85,0.14295185041634365,0.04612521333912682,0.07380034134260292,-0.0
70,0.81,0.10528866894056499,0.057741299449624514,0.09238607911939922,0.0
71,0.84,0.11508821732803926,0.02488791141572241,0.03235428484043914,1.0
72,0.98,0.09025435830538897,0.058879252175806064,0.09420680348128971,0.0
73,0.86,0.1005327435641317,0.018746674640848855,0.029994679425358172,1.0
74,0.73,0.06781969496740849,0.040666923637619465,0.06506707782019114,0.0
75,0.82,0.0907090793178608,0.06699057564986584,0.08708774834482559,0.0
76,0.88,0.07634695890482902,0.06646176797351239,0.10633882875761982,-0.0
77,0.74,0.09554750189309485,0.0307079879531266,0.05834517711094054,-0.0
78,0.85,0.1184929194529308,0.022662936814307807,0.04305957994718483,1.0
79,0.86,0.13645780474376498,0.03631229850268517,0.058099677604296275,1.0
80,0.95,0.06654960306958059,0.0201516525049965,0.03828813975949334,1.0
81,0.86,0.07135867830311712,0.009825174082159627,0.015720278531455405,1.0
82,0.8,0.11512514028666097,0.0572722866489439,0.1088173446329934,-0.0
83,0.87,0.14353056752780013,0.0713695030738089,0.09278035399595158,0.0
84,0.89,0.10963834241428627,0.026134098875180593,0.041814558200288954,1.0
85,0.79,0.10594083678699959,0.04006513098056798,0.06410420956890878,1.0
86,0.9,0.1367200261547518,0.013243129693594346,0.01721606860167265,1.0
87,0.89,0.07775345114615878,0.00769687780944782,0.014624067837950859,1.0
88,0.87,0.05946897253434175,0.034950995161493914,0.05592159225839027,0.0
89,0.82,0.10464880453151633,0.04259940487391119,0.05537922633608454,-0.0
90,0.98,0.11213175800043164,0.0343649645123683,0.04467445386607879,1.0
91,0.9,0.07028752432650534,0.047578030855339674,0.09039825862514538,0.0
92,0.89,0.12104158913470126,0.00784829822312197,0.014911766623931745,1.0
93,0.84,0.11447106985918,0.0713154797297253,0.13549941148647807,0.0
94,0.96,0.13408916420662292,0.03422118685058905,0.0650202550161192,-0.0
95,0.73,0.08911490335962237,0.00799677990520418,0.01519388181988794,1.0
96,0.86,0.06529921394337028,0.027710260031937918,0.0360233380415193,1.0
97,0.77,0.07963457840289222,0.060722237703284464,0.07893890901426981,0.0
98,1.01,0.08030328572663975,0.06690378201864333,0.08697491662423634,-0.0
99,0.96,0.08886061445705376,0.06394133273388136,0.10230613237421017,0.0
0,0.82,0.1579708783344729,0.01181925991822416,0.015365037893691409,1.0
1,0.93,0.11752671338394996,0.0705458128708108,0.11287330059329728,0.0
2,0.81,0.11248236210038723,0.058629647984282635,0.09380743677485222,0.0
3,0.85,0.0800798313760323,0.016937740493568876,0.02201906264163954,1.0
4,0.77,0.09466965551383574,0.025047648308405543,0.0325619428009272,1.0
5,0.81,0.09560743820476143,0.017417707900817696,0.02786833264130831,1.0
6,0.78,0.15805079445760978,0.016529727951614465,0.021488646337098804,1.0
7,0.85,0.07430662231013266,0.008227178742649825,0.015631639611034667,1.0
8,0.91,0.15783856822148734,0.07342053324594905,0.09544669321973377,-0.0
9,0.88,0.09118933858422115,0.043376228412043485,0.08241483398288262,0.0
10,0.86,0.08368458736947458,0.07901758818904668,0.1264281411024747,0.0
11,0.88,0.09702922446876298,0.018287309114329763,0.03474588731722655,1.0
12,0.89,0.09812266662074244,0.049591302797950355,0.06446869363733547,0.0
13,0.9,0.14190709500654186,0.0599905017226172,0.11398195327297267,0.0
14,0.87,0.11842906822897448,0.06531199936430696,0.10449919898289113,0.0
15,0.9,0.13722873936400862,0.004249872006491756,0.008074756812334336,1.0
16,0.87,0.0913465204776502,0.027581741358862467,0.05240530858183868,1.0
17,0.8,0.15609022375369794,0.07541252925763349,0.09803628803492354,0.0
18,0.88,0.07229492960319586,0.041631738847480504,0.06661078215596881,-0.0
19,0.73,0.13377658561129488,0.01834250326523814,0.023845254244809586,1.0
20,0.93,0.08465596457137735,0.07760258236398229,0.12416413178237168,0.0
21,0.83,0.06516235592383018,0.0734589816445465,0.13957206512463838,0.0
22,0.87,0.12382174340054419,0.010332732703892717,0.01653237232622835,1.0
23,0.89,0.15321331904953753,0.01620394310545095,0.02592630896872152,1.0
24,0.8,0.12259279445355047,0.019975733927710095,0.03196117428433616,1.0
25,0.84,0.1580085860401542,0.05902124873017105,0.07672762334922235,0.0
26,0.9,0.06844874985420321,0.029211190104762967,0.03797454713619186,1.0
27,0.99,0.08218456530802833,0.019439925318088226,0.031103880508941164,1.0
28,0.98,0.13506446292994964,0.0448049846249404,0.058246480012422525,-0.0
29,0.85,0.10337027777254945,0.01962683963899926,0.03729099531409859,1.0
30,0.76,0.13105751772599636,0.0634834160600498,0.10157346569607968,0.0
31,0.83,0.11428978654842041,0.016541890710479523,0.03142959234991109,1.0
32,0.83,0.10160142720194971,0.051878521858082956,0.06744207841550784,0.0
33,0.81,0.1326889863525693,0.0590477098820908,0.11219064877597253,0.0
34,0.77,0.154932912221426,0.015775259705344356,0.029972993440154277,1.0
35,0.87,0.13784916645444864,0.012269857158917702,0.019631771454268324,1.0
36,0.79,0.09070249852629646,0.004035503032049152,0.007667455760893388,1.0
37,0.85,0.09064312511012126,0.026620625412199932,0.042593000659519896,0.0
38,0.94,0.1409388402575262,0.05945044986796607,0.09512071978874571,1.0
39,1.0,0.10308971345847175,0.05718359865468214,0.09149375784749143,0.0
40,0.75,0.1353043112533172,0.06285671866259304,0.11942776545892678,0.0
41,0.82,0.12351803198931766,0.04393489635401836,0.057115365260223865,-0.0
42,0.88,0.11136963020173038,0.02449113533745131,0.0391858165399221,1.0
43,0.85,0.07419799288095313,0.005879918352916344,0.00940786936466615,1.0
44,0.89,0.13410273353858282,0.01612639470050833,0.02096431311066083,1.0
45,0.81,0.07026914019143109,0.016772663705040065,0.031868061039576116,1.0
46,0.95,0.06417935970058196,0.04727062477267203,0.07563299963627526,0.0
47,0.85,0.1434716997125213,0.020197609123948974,0.03231617459831836,1.0
48,0.87,0.1366801509360858,0.007484963452942967,0.014221430560591638,1.0
49,0.9,0.12220517026543186,0.07221996056254362,0.11555193690006982,0.0
50,0.9,0.11745881639060538,0.010262335875005059,0.013341036637506576,1.0
51,0.98,0.13761870707848173,0.04494598305929015,0.0584297779770772,-0.0
52,0.83,0.14179385956445467,0.07949372813031279,0.15103808344759428,0.0
53,0.95,0.1564832109134236,0.004213201541685902,0.008005082929203213,1.0
54,0.88,0.10377482812721919,0.052533516044733344,0.09981368048499335,0.0
55,0.79,0.15658806609495174,0.06876954761526619,0.08940041189984604,0.0
56,0.96,0.0765370300173407,0.06601590175148712,0.10562544280237941,0.0
57,0.86,0.14109854247274947,0.03506790956049738,0.056108655296795804,1.0
58,0.87,0.10656338270327044,0.05189706133092101,0.0674661797301973,-0.0
59,0.93,0.12516278214285595,0.06448019019040356,0.12251236136176674,0.0
60,0.87,0.07132856154542867,0.014261094474712983,0.02709607950195467,1.0
61,0.82,0.06842335740226302,0.0504566207720648,0.06559360700368425,0.0
62,0.78,0.11429748325725529,0.07819644762476907,0.12511431619963054,0.0
63,0.79,0.08379828161738241,0.013375745014296244,0.02140119202287399,1.0
64,0.85,0.1319150192510803,0.04893660964593834,0.06361759253971985,1.0
65,0.86,0.1259865322336923,0.04469924065840103,0.08492855725096195,0.0
66,0.77,0.1383181355727846,0.008799081838493044,0.016718255493136783,1.0
67,0.81,0.10758998434445398,0.07021605175723852,0.13341049833875318,0.0
68,0.67,0.0854215794036741,0.07215833651341787,0.13710083937549394,0.0
69,0.81,0.09785881367925839,0.007506271982850515,0.012010035172560824,1.0
70,0.86,0.1305262917688501,0.043704209475473495,0.08303799800339963,0.0
71,0.94,0.1565701391460651,0.05083726345660372,0.06608844249358484,-0.0
72,0.73,0.14793980094320908,0.03328586557464999,0.05325738491943999,-0.0
73,0.84,0.14268857686949937,0.04471346795583356,0.05812750834258363,-0.0
74,0.74,0.08207858917087794,0.06552963817650068,0.10484742108240108,0.0
75,0.96,0.06945053236947839,0.05093275121060026,0.0967722273001405,0.0
76,0.91,0.10376337481225302,0.078852052605769,0.10250766838749971,0.0
77,0.77,0.07180546860107181,0.007338186524269399,0.013942554396111858,1.0
78,0.93,0.08424666386661156,0.002985082312827057,0.003880607006675174,1.0
79,0.85,0.08931056615997614,0.04542832176764343,0.08631381135852251,0.0
80,0.94,0.12165857097517305,0.03133582019963859,0.04073656625953017,1.0
81,0.93,0.13724531302179308,0.006268775051867521,0.008149407567427778,1.0
82,0.82,0.12536549680212355,0.023337119697176254,0.04434052742463488,1.0
83,0.79,0.10889027927066242,0.06006382261751776,0.0780829694027731,-0.0
84,0.87,0.08492003811837781,0.04772268038504978,0.07635628861607964,0.0
85,0.84,0.12001929656203493,0.005883716781700064,0.007648831816210083,1.0
86,0.97,0.12145196484478489,0.036964836251295985,0.07023318887746235,-0.0
87,0.9,0.13394422750674173,0.0559035432255343,0.10621673212851518,0.0
88,0.9,0.13466163389342173,0.0571068015188072,0.09137088243009153,0.0
89,0.86,0.11275350149858696,0.01707245756412441,0.022194194833361734,1.0
90,0.91,0.13399934529277238,0.07931692076213823,0.10311199699077969,0.0
91,0.87,0.0859718372458403,0.032866827757400116,0.06244697273906022,0.0
92,0.84,0.14414497129005757,0.05034769618784264,0.08055631390054824,1.0
93,0.73,0.07358498946930782,0.022042058381557626,0.028654675896024915,1.0
94,0.87,0.10801267444209912,0.05653426518385475,0.07349454473901118,-0.0
95,0.79,0.07483844614111389,0.04835929859853384,0.062867088178094,0.0
96,0.94,0.08935535462590427,0.028979313667961568,0.055060695969126966,0.0
97,0.95,0.13333539054624058,0.07914464024950217,0.10288803232435283,0.0
98,0.87,0.08074757369868235,0.04586061264962772,0.07337698023940435,0.0
99,0.81,0.06926146974489485,0.07042862754554881,0.1126858040728781,0.0
0,0.89,0.05566543100663476,0.03600744405402377,0.05761191048643804,1.0
1,0.88,0.07005730768776372,0.03074162370711208,0.05840908504351295,-0.0
2,0.99,0.06932398854214776,0.010114671430670167,0.016183474289072266,1.0
3,0.76,0.07224784075191525,0.02768144765423005,0.0525947505430371,-0.0
4,0.86,0.05377230319421892,0.0212132126688538,0.02757717646950994,1.0
5,0.88,0.03173615515186623,0.021299960995308283,0.04046992589108574,-0.0
6,0.87,0.05709262642163715,0.012690281647453195,0.016497366141689153,1.0
7,0.84,0.035160459543014666,0.00515650729115913,0.009797363853202345,1.0
8,0.89,0.04805683396249371,0.03518297947047366,0.045737873311615766,-0.0
9,0.88,0.0414573971232086,0.017442532328170963,0.022675292026622253,1.0
10,0.84,0.04733836488529607,0.0207090992847141,0.03313455885554256,1.0
11,0.77,0.052735433941735216,0.03657283236270002,0.06948838148913003,-0.0
12,0.82,0.06238846735184184,0.009495024929430662,0.015192039887089061,1.0
13,0.8,0.07492722832479257,0.014450382431526007,0.027455726619899413,1.0
14,0.84,0.06998300992014642,0.0048478390798702,0.007756542527792322,1.0
15,0.85,0.06865603740479338,0.035876701831098166,0.057402722929757066,-0.0
16,0.75,0.03789482634814516,0.011113805659506888,0.021116230753063084,1.0
17,0.77,0.05743642867841107,0.0340948401621546,0.044323292210800974,-0.0
18,0.83,0.04833156503412269,0.010512746493985885,0.016820394390377417,1.0
19,0.9,0.05095231202399317,0.009356730248038212,0.014970768396861138,1.0
20,0.78,0.034613052451973415,0.009271077149826215,0.01205240029477408,1.0
21,0.82,0.05179799036914721,0.019434403402590734,0.031095045444145177,1.0
22,0.83,0.07515095168107472,0.01017902991594604,0.016286447865513663,1.0
23,0.93,0.0712698294492762,0.006057539529127944,0.009692063246604711,1.0
24,0.95,0.06900075610095019,0.03429288305700979,0.04458074797411273,-0.0
25,0.98,0.03509244501140174,0.023273456840428013,0.044219567996813224,-0.0
26,0.86,0.06968857994753926,0.006076100217330967,0.009721760347729548,1.0
27,0.96,0.04934374994966244,0.015914521659079885,0.02068887815680385,1.0
28,0.81,0.04650996240837724,0.019150656138563177,0.030641049821701086,-0.0
29,0.75,0.05368759588909148,0.012857196775367567,0.024428673873198376,1.0
30,0.77,0.04553389201708069,0.02017776115059541,0.038337746186131276,1.0
31,0.8,0.04250797387067704,0.01467266302330841,0.02347626083729346,1.0
32,0.91,0.07243993290883431,0.036322556657361005,0.05811609065177761,-0.0
33,1.0,0.057809846462872023,0.02049233042003661,0.02664002954604759,1.0
34,0.8,0.051903207872856745,0.012977609561108945,0.01687089242944163,1.0
35,0.79,0.055193039170677,0.0038576302988243163,0.005014919388471611,1.0
36,0.85,0.03391814652249229,0.019364661222881403,0.025174059589745824,1.0
37,0.86,0.03494222760447255,0.03650661219042351,0.047458595847550564,-0.0
38,0.88,0.032163130248905214,0.03577401426790341,0.04650621854827443,-0.0
39,0.93,0.047076025351296104,0.0020867988487124215,0.002712838503326148,1.0
40,0.93,0.07131447016259082,0.00571238982116432,0.007426106767513615,1.0
41,0.82,0.032410914630616454,0.027417300520947593,0.05209287098980043,-0.0
42,0.86,0.04417373700951408,0.033809063638543656,0.06423722091323295,-0.0
43,0.94,0.07125793852049803,0.02650368550964724,0.050357002468329755,1.0
44,0.87,0.039821247307742565,0.03827312817900202,0.04975506663270262,-0.0
45,0.72,0.05412350753843052,0.02025645008988417,0.02633338511684942,1.0
46,0.72,0.07233911401852154,0.019781565132565602,0.025716034672335287,1.0
47,0.81,0.06598542927168845,0.0012137959977392698,0.0023062123957046125,1.0
48,0.88,0.04880908477063091,0.008362461519663208,0.010871199975562173,1.0
49,0.8,0.04462013487966708,0.026005204306197866,0.041608326889916586,-0.0
50,0.88,0.04332748741839729,0.005920415400719247,0.007696540020935021,1.0
51,0.83,0.04587489005832324,0.0038952919885668178,0.005063879585136864,1.0
52,0.88,0.076309809964542,0.025958238328296152,0.033745709826785,-0.0
53,0.87,0.05753121129985246,0.019308591350337707,0.030893746160540334,1.0
54,0.78,0.05096240714662453,0.00785972048086597,0.01257555276938555,1.0
55,0.89,0.07398840476507121,0.01572148037381144,0.029870812710241737,1.0
56,0.84,0.048831533408992704,0.011027617804063944,0.017644188486502312,1.0
57,1.0,0.0414408675867093,0.010112263856226092,0.016179622169961747,1.0
58,0.75,0.05449579198560667,0.03147176745737014,0.040913297694581185,-0.0
59,0.9,0.03587991945076041,0.020494611799767835,0.03893976241955888,-0.0
60,0.9,0.07422043494821018,0.03577863079719541,0.05724580927551266,-0.0
61,0.84,0.030709670587054014,0.02439790390692676,0.046356017423160846,-0.0
62,0.97,0.04800774817305963,0.019536244251732424,0.025397117527252152,-0.0
63,0.87,0.03208774340625007,0.010167348759298542,0.01931796264266723,1.0
64,0.99,0.04059837802224325,0.00787290231837077,0.010234773013882,1.0
65,0.82,0.07102956942164845,0.030347399469802555,0.03945161931074332,1.0
66,0.89,0.03774362651945338,0.007419756427703404,0.009645683356014425,1.0
67,0.79,0.0665507923709616,0.01605309618441194,0.03050088275038269,1.0
68,0.86,0.061164935633403104,0.02849773590251198,0.03704705667326558,1.0
69,0.8,0.032976467429780734,0.01185041966923503,0.01896067147077605,1.0
70,0.88,0.07517465806774665,0.027412119760845514,0.03563575568909917,-0.0
71,0.98,0.03293128836294093,0.01558790927989188,0.020264282063859444,1.0
72,0.79,0.0690815473886778,0.023491388120007336,0.03053880455600954,-0.0
73,0.9,0.07485128731218033,0.023792463532067376,0.030930202591687588,1.0
74,0.8,0.04930689312131752,0.035547275994864534,0.04621145879332389,1.0
75,0.82,0.04820151965140527,0.007356818383363075,0.009563863898371999,1.0
76,0.78,0.0482233374227062,0.016341400061531532,0.021243820079990993,1.0
77,0.72,0.0626321299735138,0.032691354539532314,0.04249876090139201,-0.0
78,0.9,0.059777978266224344,0.02640589497494622,0.04224943195991395,-0.0
79,0.79,0.0380711809268326,0.034849101008365344,0.04530383131087495,-0.0
80,0.9,0.03684844758348106,0.015596238844476423,0.0296328538045052,1.0
81,0.92,0.037821234315200264,0.00957265579959392,0.015316249279350274,1.0
82,0.95,0.0343728112549053,0.02655247197302027,0.03451821356492635,-0.0
83,1.0,0.03503427595174933,0.02437408845658598,0.04631076806751336,-0.0
84,0.86,0.053488204314084985,0.024485149205495476,0.0465217834904414,-0.0
85,0.9,0.03670459109770715,0.03486585043549181,0.055785360696786905,-0.0
86,0.78,0.06206953561848571,0.03559841569867287,0.056957465117876596,-0.0
87,0.87,0.04500096567046721,0.03326374854256058,0.04324287310532877,-0.0
88,0.83,0.07460204792216428,0.023771184192126347,0.030902539449764253,-0.0
89,0.77,0.033694007392855004,0.01293599374152025,0.024578388108888474,1.0
90,0.97,0.05943919509374145,0.01108585564425851,0.021063125724091167,1.0
91,0.91,0.0516316536268768,0.009976020217562711,0.015961632348100337,1.0
92,0.84,0.06509679074835246,0.024014030819538464,0.03842244931126154,-0.0
93,0.84,0.03192405838517735,0.029233068410442414,0.05554282997984058,-0.0
94,0.98,0.039184783503094,0.02197619310004219,0.02856905103005485,1.0
95,0.82,0.07404414990783219,0.01812278824072298,0.034433297657373664,1.0
96,0.82,0.05225504030534222,0.020366982817652198,0.03869726735353918,-0.0
97,0.87,0.047241753051059925,0.02381267745015593,0.03810028392024949,-0.0
98,0.85,0.03458085453794135,0.013141740131638678,0.017084262171130283,1.0
99,0.87,0.05775669112871215,0.029452473323552365,0.03828821532061808,-0.0
0,0.73,0.0548605277518653,0.030356055002638153,0.05767650450501249,0.0
1,0.84,0.06336586243527921,0.036319768140253894,0.05811162902440624,0.0
2,0.89,0.06115960416366721,0.04355953089627281,0.0696952494340365,0.0
3,0.93,0.10821322304643408,0.04672855346026019,0.06074711949833825,1.0
4,0.99,0.12343921874968172,0.02316996810124861,0.044022939392372354,1.0
5,0.92,0.07542598748264452,0.028755334727886155,0.04600853556461785,1.0
6,0.93,0.0635330978518508,0.03726369865143474,0.048442808246865164,0.0
7,0.95,0.0519254674470111,0.045331249014279665,0.07252999842284746,0.0
8,0.88,0.06044456118586845,0.017131405986135575,0.022270827781976248,1.0
9,0.93,0.12221843368383764,0.014993666357827376,0.028487966079872012,1.0
10,0.99,0.11974305251002455,0.04199517571740593,0.07979083386307126,0.0
11,0.8,0.1176558938936039,0.011360634831679104,0.018177015730686568,1.0
12,0.81,0.06019119993998497,0.03272790930751338,0.05236465489202141,0.0
13,0.98,0.05212041012542531,0.038117076314703166,0.060987322103525074,0.0
14,0.9,0.12298077014098849,0.0025164922512280613,0.00327143992659648,1.0
15,0.93,0.10207098391634337,0.04217106531651977,0.06747370450643163,0.0
16,0.8,0.1144221267880475,0.025322631174133307,0.0329194205263733,1.0
17,0.91,0.11542629564553242,0.036444939125407,0.047378420863029104,1.0
18,0.91,0.11356583773209337,0.0050617975444718225,0.006580336807813369,1.0
19,0.9,0.04723457248259139,0.016675785102153465,0.031683991694091584,1.0
20,0.87,0.11356074940202662,0.030178665617892165,0.039232265303259815,1.0
21,0.81,0.09019998661055004,0.0552545938949604,0.08840735023193665,0.0
22,0.72,0.12213524346531948,0.040561040606332574,0.06489766497013212,0.0
23,0.91,0.06151795599185811,0.05165885550097822,0.06715651215127169,0.0
24,0.9,0.07660998258262673,0.01874138235441972,0.02998621176707155,1.0
25,0.83,0.055949340535476975,0.009832835482551124,0.01868238741684713,1.0
26,0.78,0.10523718502406376,0.03900983788315876,0.05071278924810639,0.0
27,0.87,0.09175871574197514,0.014319939733637372,0.02291190357381979,1.0
28,0.85,0.11310704924187547,0.01545313079281175,0.02936094850634232,1.0
29,0.81,0.08931727740795364,0.0542441231775477,0.070517360130812,0.0
30,0.9,0.10721257480338728,0.027530071562462927,0.035789093031201806,1.0
31,0.91,0.07456086659347116,0.037857812052386544,0.0492151556681025,0.0
32,0.77,0.05109499198629708,0.046234878764570005,0.07397580602331201,0.0
33,0.84,0.051680329750620445,0.04648703491213817,0.08832536633306251,0.0
34,0.87,0.051833264529581105,0.006809564186900068,0.00885243344297009,1.0
35,0.8,0.04843662284532074,0.03425641908081515,0.04453334480505969,0.0
36,0.8,0.10294146833812079,0.04850749679533708,0.0630597458339382,0.0
37,0.87,0.10263681076200636,0.030711293339825717,0.058351457345668864,1.0
38,0.78,0.12257336005256662,0.03180926334596552,0.05089482135354483,0.0
39,0.86,0.10692568980216603,0.0053553562021578065,0.010175176784099833,1.0
40,0.92,0.06161941462166772,0.04341572751100684,0.05644044576430889,0.0
41,0.84,0.059979642300624025,0.041627359395871075,0.06660377503339372,0.0
42,0.87,0.07444515025896531,0.018010066594896176,0.02881610655183388,1.0
43,0.87,0.0726757573547671,0.02123164510190012,0.04034012569361023,0.0
44,0.82,0.056511913514683126,0.013633037136664482,0.021812859418663174,1.0
45,0.88,0.10585700561857203,0.05351752313543083,0.06957278007606008,0.0
46,0.81,0.10228893461436908,0.04929552518994793,0.06408418274693231,0.0
47,0.85,0.07876885700755167,0.04765085853749313,0.09053663122123694,0.0
48,0.85,0.09044761337841359,0.026182067043357748,0.03403668715636507,1.0
49,0.83,0.09265882398035086,0.009566428203095504,0.015306285124952808,1.0
50,0.9,0.08995418878645253,0.03731751578209963,0.04851277051672952,0.0
51,0.86,0.09328196384990542,0.026135435300707267,0.041816696481131635,0.0
52,0.91,0.09493426273412228,0.023465343616092146,0.030504946700919786,1.0
53,0.81,0.12229052668201484,0.027408641233305362,0.05207641834328019,0.0
54,0.83,0.06954486716884903,0.022532575646367955,0.03605212103418873,1.0
55,0.85,0.05269248658604015,0.0037161419414884363,0.007060669688828028,1.0
56,0.77,0.0568192640028151,0.048544997144323934,0.0776719954309183,0.0
57,0.72,0.09276260591499869,0.019916651287501898,0.02589164667375247,1.0
58,0.94,0.08369299111108713,0.03541696922858202,0.056667150765731235,0.0
59,0.91,0.11804595917337747,0.030872897181328775,0.04939663549012604,1.0
60,0.93,0.08833421875136788,0.04181998094261578,0.06691196950818525,0.0
61,0.74,0.11651011496318854,0.052168772349134945,0.06781940405387543,0.0
62,0.94,0.11114438375162172,0.041117650531805126,0.05345294569134666,1.0
63,0.88,0.0735831829546715,0.050607762225763464,0.09615474822895057,0.0
64,0.88,0.06452503155384562,0.02014146408857403,0.03222634254171845,1.0
65,0.84,0.09794394565001788,0.02887635034890784,0.04620216055825255,0.0
66,0.73,0.07824108338487344,0.04648507858042645,0.07437612572868232,0.0
67,0.91,0.05840073592219849,0.05463870724391302,0.08742193159026085,0.0
68,0.8,0.04990313947908878,0.05136367368736319,0.09759098000599006,-0.0
69,0.86,0.11034341057050298,0.036370759915661556,0.047281987890360026,0.0
70,0.97,0.12178403224974772,0.03356539659737785,0.05370463455580457,1.0
71,0.82,0.10269155321258326,0.04763531596039468,0.0762165055366315,0.0
72,0.88,0.055923621210272896,0.043402129721800624,0.0564227686383408,0.0
73,0.8,0.04734017994125572,0.03928894872549973,0.06286231796079957,0.0
74,0.91,0.09396718152795068,0.015880737335202125,0.025409179736323402,1.0
75,0.88,0.07707193871220153,0.006219055194235565,0.009950488310776905,1.0
76,0.85,0.11824293988287264,0.013997943751978485,0.022396710003165576,1.0
77,0.82,0.08134633233437925,0.034444525064049415,0.06544459762169388,0.0
78,0.86,0.09985655749424827,0.04355976525159741,0.05662769482707663,0.0
79,0.96,0.04880190141421286,0.005254404602214279,0.006830725982878563,1.0
80,0.93,0.04959789286322111,0.04883631630345902,0.06348721119449673,0.0
81,0.88,0.10459738058894762,0.05787937885681697,0.10997081982795223,0.0
82,0.85,0.09443408347701343,0.02108610003769037,0.040063590071611706,1.0
83,0.86,0.11464195042905702,0.010441942916935397,0.013574525792016016,1.0
84,0.87,0.07498514875159858,0.023932787039776287,0.04547229537557495,1.0
